Timestamp,Temperature,Humidity,SoilMoisture,CoPpm,LightLevel,IsRaining,Watering
2025-01-29 03:38:15.798958+07:00,18.100000381469727,44.400001525878906,8.0,164.02332867387904,1.6699999570846558,0.0,1
2025-01-29 03:40:16.542096+07:00,18.100000381469727,44.59999847412109,8.0,163.20323548636094,1.6699999570846558,0.0,1
2025-01-29 03:42:17.152826+07:00,18.0,44.79999923706055,8.0,157.13826909550193,1.6699999570846558,0.0,1
2025-01-29 03:44:17.777183+07:00,18.0,44.900001525878906,8.0,166.64846195839948,1.6699999570846558,0.0,1
2025-01-29 03:46:18.509029+07:00,18.0,44.79999923706055,8.0,162.75519811429754,1.6699999570846558,0.0,1
2025-01-29 03:48:19.036651+07:00,18.0,44.70000076293945,8.0,165.4865733152618,1.6699999570846558,0.0,1
2025-01-29 03:50:19.589482+07:00,18.0,44.400001525878906,8.0,157.07748527803994,1.6699999570846558,0.0,1
2025-01-29 03:52:20.392671+07:00,18.0,44.29999923706055,8.0,158.5411467583153,1.6699999570846558,0.0,1
2025-01-29 03:54:20.908634+07:00,18.100000381469727,44.20000076293945,8.0,156.84043827121172,1.6699999570846558,0.0,1
2025-01-29 03:56:21.644289+07:00,18.100000381469727,43.900001525878906,8.0,160.8486482481963,1.6699999570846558,0.0,1
2025-01-29 03:58:22.301894+07:00,18.100000381469727,43.900001525878906,8.0,163.43565382212563,1.6699999570846558,0.0,1
2025-01-29 04:00:22.931211+07:00,18.100000381469727,44.0,8.0,159.79056739328735,1.6699999570846558,0.0,1
2025-01-29 04:02:23.732635+07:00,18.100000381469727,44.20000076293945,8.0,160.80938227719412,1.6699999570846558,0.0,1
2025-01-29 04:04:24.301944+07:00,18.100000381469727,44.09999847412109,7.0,116.67515307163616,1.6699999570846558,0.0,1
2025-01-29 04:06:24.936184+07:00,18.100000381469727,44.20000076293945,8.0,149.3219520988578,1.6699999570846558,0.0,1
2025-01-29 04:08:25.726038+07:00,18.100000381469727,44.29999923706055,8.0,163.23922816091323,1.6699999570846558,0.0,1
2025-01-29 04:10:26.349616+07:00,18.100000381469727,44.09999847412109,8.0,165.7191173793998,1.6699999570846558,0.0,1
